,tweet_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,rating,dog_stage,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,retweet_count,favorite_count
321,820078625395449857,2017-01-14 01:22:35,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I've never wanted to go to a camp more in my entire life. 12/10 for all on board https://t.co/wJZlpGFEbD,"https://twitter.com/dog_rates/status/820078625395449857/photo/1,https://twitter.com/dog_rates/status/820078625395449857/photo/1,https://twitter.com/dog_rates/status/820078625395449857/photo/1",12,10,,1.2,,https://pbs.twimg.com/media/C2GBJADWIAQvcNb.jpg,3,school bus,0.999833,False,school bus,0.000159621,False,crane,1.7998e-06,False,5652,18082
322,819952236453363712,2017-01-13 17:00:21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Oliver. He has dreams of being a service puppo so he can help his owner. 13/10 selfless af

make it happen:
https://t.co/f5WMsx0a9K https://t.co/6lJz0DKZIb","https://www.gofundme.com/servicedogoliver,https://twitter.com/dog_rates/status/819952236453363712/photo/1",13,10,Oliver,1.3,puppo,https://pbs.twimg.com/media/C2EONHNWQAUWxkP.jpg,1,American Staffordshire terrier,0.925505,True,American Staffordshire terrier,0.0362215,True,Italian greyhound,0.020411900000000004,True,1060,4870
323,819924195358416896,2017-01-13 15:08:56,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here we have a doggo who has messed up. He was hoping you wouldn't notice. 11/10 someone help him https://t.co/XdRNXNYD4E,https://twitter.com/dog_rates/status/819924195358416896/video/1,11,10,,1.1,doggo,https://pbs.twimg.com/ext_tw_video_thumb/819924138965999617/pu/img/6OIToyT9eLESHXLU.jpg,1,bathtub,0.100896,False,bathtub,0.0918664,False,tub,0.049176300000000006,False,4446,11879
324,819711362133872643,2017-01-13 01:03:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Howie. He just bloomed. 11/10 revolutionary af https://t.co/m5fYxrO3IU,"https://twitter.com/dog_rates/status/819711362133872643/photo/1,https://twitter.com/dog_rates/status/819711362133872643/photo/1",11,10,Howie,1.1,,https://pbs.twimg.com/media/C2AzHjQWQAApuhf.jpg,2,acorn squash,0.8487040000000001,False,acorn squash,0.0443484,False,toy poodle,0.0220094,True,2797,12183
325,819588359383371776,2017-01-12 16:54:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jazzy. She just found out that sandwich wasn't for her. Shocked and puppalled. 13/10 deep breaths Jazzy https://t.co/52cItP0vIO,https://twitter.com/dog_rates/status/819588359383371776/photo/1,13,10,Jazzy,1.3,,https://pbs.twimg.com/media/C1_DQn3UoAIoJy7.jpg,1,Cardigan,0.5479350000000001,True,Cardigan,0.116442,True,Shetland sheepdog,0.101681,True,1832,8831
326,819347104292290561,2017-01-12 00:55:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Anna and Elsa. They fall asleep in similar positions. It's pretty wild. Both 12/10 would snug simultaneously https://t.co/8rUL99bX4W,"https://twitter.com/dog_rates/status/819347104292290561/photo/1,https://twitter.com/dog_rates/status/819347104292290561/photo/1,https://twitter.com/dog_rates/status/819347104292290561/photo/1",12,10,Anna,1.2,,https://pbs.twimg.com/media/C17n1nrWQAIErU3.jpg,3,Rottweiler,0.909106,True,Rottweiler,0.0441198,True,Doberman,0.0318349,True,1098,6620
327,819227688460238848,2017-01-11 17:01:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Finn. He's wondering if you come here often. Fr*ckin flirtatious af. 12/10 would give number to https://t.co/ii5eNX5LJT,https://twitter.com/dog_rates/status/819227688460238848/photo/1,12,10,Finn,1.2,,https://pbs.twimg.com/media/C157Oq3WQAEOyHm.jpg,1,Border terrier,0.4824520000000001,True,Border terrier,0.181082,True,Norwegian elkhound,0.0652566,True,6105,21142
328,819006400881917954,2017-01-11 02:21:57,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sunny. She was also a very good First Doggo. 14/10 would also be an absolute honor to pet https://t.co/YOC1fHFCSb,"https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1,https://twitter.com/dog_rates/status/819006400881917954/photo/1",14,10,Sunny,1.4,,https://pbs.twimg.com/media/C12x-JTVIAAzdfl.jpg,4,prison,0.907083,False,prison,0.0200891,False,umbrella,0.00784954,False,17400,41774
329,819004803107983360,2017-01-11 02:15:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bo. He was a very good First Doggo. 14/10 would be an absolute honor to pet https://t.co/AdPKrI8BZ1,"https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1,https://twitter.com/dog_rates/status/819004803107983360/photo/1",14,10,Bo,1.4,,https://pbs.twimg.com/media/C12whDoVEAALRxa.jpg,1,standard poodle,0.351308,True,standard poodle,0.271929,True,Tibetan terrier,0.0947592,True,33750,80294
330,818627210458333184,2017-01-10 01:15:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Wafer. He represents every fiber of my being. 13/10 very good dog https://t.co/I7bkhxBxUG,https://twitter.com/dog_rates/status/818627210458333184/photo/1,13,10,Wafer,1.3,,https://pbs.twimg.com/media/C1xZGkzWIAA8vh4.jpg,1,Labrador retriever,0.384188,True,Labrador retriever,0.255917,True,grocery store,0.0797995,False,6912,20625
331,818614493328580609,2017-01-10 00:24:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bear. He's a passionate believer of the outdoors. Leaves excite him. 12/10 would hug softly https://t.co/FOF0hBDxP8,"https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1,https://twitter.com/dog_rates/status/818614493328580609/photo/1",12,10,Bear,1.2,,https://pbs.twimg.com/media/C1xNgraVIAA3EVb.jpg,4,Chihuahua,0.450722,True,Chihuahua,0.204177,True,beagle,0.092774,True,2309,9038
332,818536468981415936,2017-01-09 19:14:36,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tom. He's a silly dog. Known for his unconventional swing style. One h*ck of a sneaky tongue slip too. 11/10 would push https://t.co/6fSVcn9HAU,https://twitter.com/dog_rates/status/818536468981415936/photo/1,11,10,Tom,1.1,,https://pbs.twimg.com/media/C1wGkYoVQAAuC_O.jpg,1,swing,0.999403,False,swing,6.229489999999999e-05,True,bow,3.04619e-05,False,2223,9944
333,818259473185828864,2017-01-09 00:53:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Florence. He saw the same snap you sent him on your story. Pretty pupset with you. 12/10 https://t.co/rnkvT2kvib,https://twitter.com/dog_rates/status/818259473185828864/photo/1,12,10,Florence,1.2,,https://pbs.twimg.com/media/C1sKo_QUkAALtkw.jpg,1,miniature schnauzer,0.367368,True,miniature schnauzer,0.112479,True,standard schnauzer,0.095434,True,2030,10113
334,818145370475810820,2017-01-08 17:20:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Autumn. Her favorite toy is a cheeseburger. She takes it everywhere. 11/10 https://t.co/JlPug12E5Z,"https://twitter.com/dog_rates/status/818145370475810820/photo/1,https://twitter.com/dog_rates/status/818145370475810820/photo/1,https://twitter.com/dog_rates/status/818145370475810820/photo/1",11,10,Autumn,1.1,,https://pbs.twimg.com/media/C1qi26rW8AMaj9K.jpg,1,golden retriever,0.621931,True,golden retriever,0.364997,True,redbone,0.00397148,True,2319,11276
335,817827839487737858,2017-01-07 20:18:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Buddy. He ran into a glass door once. Now he's h*ckin skeptical. 13/10 empowering af (vid by Brittany Gaunt) https://t.co/q2BgNIi3OA,https://twitter.com/dog_rates/status/817827839487737858/video/1,13,10,Buddy,1.3,,https://pbs.twimg.com/ext_tw_video_thumb/817827663108771841/pu/img/e9oi839RGWJR37jF.jpg,1,cocker spaniel,0.387608,True,cocker spaniel,0.264844,True,Pekinese,0.122123,True,24555,47330
336,817777686764523521,2017-01-07 16:59:28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Dido. She's playing the lead role in ""Pupper Stops to Catch Snow Before Resuming Shadow Box with Dried Apple."" 13/10 (IG: didodoggo) https://t.co/m7isZrOBX7",https://twitter.com/dog_rates/status/817777686764523521/video/1,13,10,Dido,1.3,doggo,https://pbs.twimg.com/ext_tw_video_thumb/817777588030476288/pu/img/KbuLpE4krHF4VdPf.jpg,1,curly-coated retriever,0.733256,True,curly-coated retriever,0.214145,True,Irish water spaniel,0.029769,True,2466,9926
337,817536400337801217,2017-01-07 01:00:41,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Say hello to Eugene &amp; Patti Melt. No matter how dysfunctional they get, they will never top their owners. Both 12/10 would pet at same time https://t.co/jQUdvtdYMu","https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1,https://twitter.com/dog_rates/status/817536400337801217/photo/1",12,10,Eugene,1.2,,https://pbs.twimg.com/media/C1h4_MEXUAARxQF.jpg,2,pug,0.971358,True,pug,0.0285185,True,Boston bull,8.596979999999999e-05,True,2674,10827
338,817423860136083457,2017-01-06 17:33:29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ken. His cheeks are magic. 13/10 (IG: ken_shiba) https://t.co/btzf1zTDeQ,https://twitter.com/dog_rates/status/817423860136083457/video/1,13,10,Ken,1.3,,https://pbs.twimg.com/ext_tw_video_thumb/817423809049493505/pu/img/5OFW0yueFu9oTUiQ.jpg,1,ice bear,0.3362,False,ice bear,0.201358,True,Eskimo dog,0.186789,True,13289,30983
339,817415592588222464,2017-01-06 17:00:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Strudel. He's rather h*ckin pupset that your clothes clash. 11/10 click the link to see how u can help Strudel

https://t.co/3uxgLz8d0l https://t.co/O0ECL1StB2","https://www.gofundme.com/help-strudel-walk-again?rcid=ec2be8b6f825461f8ee0fd5dcdf43fea,https://twitter.com/dog_rates/status/817415592588222464/photo/1",11,10,Strudel,1.1,,https://pbs.twimg.com/media/C1gLJVpWgAApI3r.jpg,1,Doberman,0.806163,True,Doberman,0.0973859,True,miniature pinscher,0.0859928,True,868,5151
340,817171292965273600,2017-01-06 00:49:53,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tebow. He kindly requests that you put down the coffee and play with him. 13/10 such a good boy https://t.co/56uBP28eqw,https://twitter.com/dog_rates/status/817171292965273600/photo/1,13,10,Tebow,1.3,,https://pbs.twimg.com/media/C1cs8uAWgAEwbXc.jpg,1,golden retriever,0.295483,True,golden retriever,0.144431,True,Chesapeake Bay retriever,0.07787899999999999,True,1824,8041
341,817120970343411712,2017-01-05 21:29:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Name a more iconic quartet... I'll wait. 13/10 for all https://t.co/kCLgD8687T,https://twitter.com/dog_rates/status/817120970343411712/photo/1,13,10,,1.3,,https://pbs.twimg.com/media/C1b_LSYUsAAJ494.jpg,1,Saluki,0.568809,True,Saluki,0.229352,True,golden retriever,0.15713,True,2357,11190
342,817056546584727552,2017-01-05 17:13:55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chloe. She fell asleep at the wheel. Absolute menace on the roadways. Sneaky tongue slip tho. 11/10 https://t.co/r6SLVN2VUH,https://twitter.com/dog_rates/status/817056546584727552/photo/1,11,10,Chloe,1.1,,https://pbs.twimg.com/media/C1bEl4zVIAASj7_.jpg,1,kelpie,0.8644149999999999,True,kelpie,0.0974556,True,German shepherd,0.00852587,True,1484,7899
343,816816676327063552,2017-01-05 01:20:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Timber. He misses Christmas. Specifically the presents part. 12/10 cheer pup Timber https://t.co/dVVavqpeF9,https://twitter.com/dog_rates/status/816816676327063552/photo/1,12,10,Timber,1.2,,https://pbs.twimg.com/media/C1XqbhXXUAElpfI.jpg,1,malamute,0.668164,True,malamute,0.105033,True,Siberian husky,0.077875,True,1860,9209
344,816697700272001025,2017-01-04 17:27:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Binky. She appears to be rather h*ckin cozy. Nifty leg cross as well. 12/10 would snug well https://t.co/WFt82XLyEF,"https://twitter.com/dog_rates/status/816697700272001025/photo/1,https://twitter.com/dog_rates/status/816697700272001025/photo/1",12,10,Binky,1.2,,https://pbs.twimg.com/media/C1V-K63UAAEUHqw.jpg,1,Chihuahua,0.756992,True,Chihuahua,0.0528495,True,Maltese dog,0.047607800000000006,True,2002,8965
345,816450570814898180,2017-01-04 01:05:59,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Moose. He doesn't want his friend to go back to college. 13/10 looks like you're staying home John https://t.co/LIhmM7i70k,"https://twitter.com/dog_rates/status/816450570814898180/photo/1,https://twitter.com/dog_rates/status/816450570814898180/photo/1",13,10,Moose,1.3,,https://pbs.twimg.com/media/C1SddosXUAQcVR1.jpg,1,web site,0.35285700000000003,False,web site,0.0601072,False,nail,0.0312909,False,7300,27894
346,816336735214911488,2017-01-03 17:33:39,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dudley. He found a flower and now he's a queen. 11/10 would be an honor to pet https://t.co/nuJxtmlLcY,https://twitter.com/dog_rates/status/816336735214911488/photo/1,11,10,Dudley,1.1,,https://pbs.twimg.com/media/C1Q17WdWEAAjKFO.jpg,1,Labrador retriever,0.91933,True,Labrador retriever,0.0494795,True,golden retriever,0.0119342,True,1762,7938
347,816091915477250048,2017-01-03 01:20:49,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Comet. He's a Wild Estonian Poofer. Surprised they caught him. 12/10 would pet well https://t.co/tlfuZ25IMi,"https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1,https://twitter.com/dog_rates/status/816091915477250048/photo/1",12,10,Comet,1.2,,https://pbs.twimg.com/media/C1NXQ6NXUAEAxIQ.jpg,3,Pomeranian,0.967345,True,Pomeranian,0.00739748,True,papillon,0.0060165,True,1952,8264
348,815990720817401858,2017-01-02 18:38:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Jack. He's one of the rare doggos that doesn't mind baths. 11/10 click the link to see how you can help Jack!

https://t.co/r4W111FzAq https://t.co/fQpYuMKG3p","https://www.gofundme.com/surgeryforjacktheminpin,https://twitter.com/dog_rates/status/815990720817401858/photo/1",11,10,Jack,1.1,doggo,https://pbs.twimg.com/media/C1L7OVVWQAIQ6Tt.jpg,1,Chihuahua,0.428756,True,Chihuahua,0.103912,True,Staffordshire bullterrier,0.0889587,True,921,4553
349,815966073409433600,2017-01-02 17:00:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a pupper with squeaky hiccups. Please enjoy. 13/10 https://t.co/MiMKtsLN6k,https://twitter.com/dog_rates/status/815966073409433600/video/1,13,10,,1.3,pupper,https://pbs.twimg.com/ext_tw_video_thumb/815965888126062592/pu/img/JleSw4wRhgKDWQj5.jpg,1,Tibetan mastiff,0.506312,True,Tibetan mastiff,0.29569,True,otterhound,0.0362507,True,7695,20564
350,815736392542261248,2017-01-02 01:48:06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Akumi. It's his birthday. He received many lickable gifts. 11/10 happy h*ckin birthday https://t.co/gd9UlLOCQ0,"https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1,https://twitter.com/dog_rates/status/815736392542261248/photo/1",11,10,Akumi,1.1,,https://pbs.twimg.com/media/C1IT6rVXUAIvwYT.jpg,3,Border collie,0.5489069999999999,True,Border collie,0.17852300000000002,True,collie,0.146351,True,2079,9033
351,815639385530101762,2017-01-01 19:22:38,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Titan. His nose is quite chilly. Requests to return to the indoors. 12/10 would boop to warm https://t.co/bLZuOh9sKy,https://twitter.com/dog_rates/status/815639385530101762/photo/1,12,10,Titan,1.2,,https://pbs.twimg.com/media/C1G7sXyWIAA10eH.jpg,1,German shepherd,0.8179529999999999,True,German shepherd,0.140007,True,malinois,0.0248209,True,1521,7551
352,815390420867969024,2017-01-01 02:53:20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Happy New Year from the squad! 13/10 for all https://t.co/9njRxyUd5L,https://twitter.com/dog_rates/status/815390420867969024/photo/1,13,10,,1.3,,https://pbs.twimg.com/media/C1DZQiTXgAUqgRI.jpg,1,restaurant,0.279846,False,restaurant,0.0914294,False,paper towel,0.0461474,False,3487,9507
353,814986499976527872,2016-12-31 00:08:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cooper. Someone attacked him with a sharpie. Poor pupper. 11/10 nifty tongue slip tho https://t.co/01vpuRDXQ8,https://twitter.com/dog_rates/status/814986499976527872/photo/1,11,10,Cooper,1.1,pupper,https://pbs.twimg.com/media/C09p5dJWIAE5qKL.jpg,1,dalmatian,0.999828,True,dalmatian,6.78061e-05,True,American Staffordshire terrier,3.42436e-05,True,1173,7038
354,814638523311648768,2016-12-30 01:05:33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Olivia. She's a passionate advocate of candid selfies. 12/10 would boop shnoop https://t.co/0LdNjoiNbv,"https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1,https://twitter.com/dog_rates/status/814638523311648768/photo/1",12,10,Olivia,1.2,,https://pbs.twimg.com/media/C04taUjWIAA6Mo4.jpg,2,golden retriever,0.650814,True,golden retriever,0.053281,True,cocker spaniel,0.035439599999999995,True,2475,10386
355,814530161257443328,2016-12-29 17:54:58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Alf. Someone just rubbed a balloon on his head. He's only a little pupset about it. 12/10 would pet well https://t.co/IOdgfnSE9G,https://twitter.com/dog_rates/status/814530161257443328/photo/1,12,10,Alf,1.2,,https://pbs.twimg.com/media/C03K2-VWIAAK1iV.jpg,1,miniature poodle,0.626913,True,miniature poodle,0.26558200000000004,True,soft-coated wheaten terrier,0.0416142,True,1715,8015
356,814153002265309185,2016-12-28 16:56:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Oshie. He's ready to party. Bought that case himself. 12/10 someone tell Oshie it's Wednesday morning https://t.co/YIJo7X7K9J,https://twitter.com/dog_rates/status/814153002265309185/photo/1,12,10,Oshie,1.2,,https://pbs.twimg.com/media/C0xz04SVIAAeyDb.jpg,1,golden retriever,0.490068,True,golden retriever,0.291956,True,chow,0.07247469999999999,True,7916,26545
357,813910438903693312,2016-12-28 00:52:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chubbs. He dug a hole and now he's stuck in it. Dang h*ckin doggo. 11/10 would assist https://t.co/z1VRj1cYZf,https://twitter.com/dog_rates/status/813910438903693312/photo/1,11,10,Chubbs,1.1,doggo,https://pbs.twimg.com/media/C0uXObSXUAAIzmV.jpg,1,Siberian husky,0.6993550000000001,True,Siberian husky,0.256433,True,Norwegian elkhound,0.0131888,True,1709,8569
358,813812741911748608,2016-12-27 18:24:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Gary, Carrie Fisher's dog. Idk what I can say about Gary that reflects the inspirational awesomeness that was Carrie Fisher. 14/10 RIP https://t.co/uBnQTNEeGg","https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1,https://twitter.com/dog_rates/status/813812741911748608/photo/1",14,10,Gary,1.4,,https://pbs.twimg.com/media/C0s-XtzWgAAp1W-.jpg,1,French bulldog,0.709146,True,French bulldog,0.247621,True,boxer,0.0188551,True,12715,33613
359,813800681631023104,2016-12-27 17:36:16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sky. She's learning how to roll her R's. 12/10 cultured af https://t.co/OuaVvVkwJ1,https://twitter.com/dog_rates/status/813800681631023104/photo/1,12,10,Sky,1.2,,https://pbs.twimg.com/media/C0szZh_XUAAm9je.jpg,1,malamute,0.501159,True,malamute,0.228792,True,Eskimo dog,0.200388,True,1608,7654
360,813217897535406080,2016-12-26 03:00:30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here is Atlas. He went all out this year. 13/10 downright magical af https://t.co/DVYIZOnO81,"https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1,https://twitter.com/dog_rates/status/813217897535406080/photo/1",13,10,Atlas,1.3,,https://pbs.twimg.com/media/C0khWkVXEAI389B.jpg,1,Samoyed,0.905972,True,Samoyed,0.048038300000000006,True,West Highland white terrier,0.0356671,True,6718,17179
361,813202720496779264,2016-12-26 02:00:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a doggo who has concluded that Christmas is entirely too bright. Requests you tone it down a notch. 11/10 https://t.co/cD967DjnIn,https://twitter.com/dog_rates/status/813202720496779264/photo/1,11,10,,1.1,doggo,https://pbs.twimg.com/media/C0kTjqIXgAAqpRi.jpg,1,cocker spaniel,0.701852,True,cocker spaniel,0.120345,True,Labrador retriever,0.0363202,True,1667,8528
362,813187593374461952,2016-12-26 01:00:05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We only rate dogs. Please don't send in other things like this very good Christmas tree. Thank you... 13/10 https://t.co/rvSANEsQZJ,https://twitter.com/dog_rates/status/813187593374461952/photo/1,13,10,,1.3,,https://pbs.twimg.com/media/C0kFzOQUoAAt6yb.jpg,1,golden retriever,0.888181,True,golden retriever,0.0423119,True,Saluki,0.00970173,True,3960,18246
363,813172488309972993,2016-12-26 00:00:03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Eleanor. She winks like she knows many things that you don't. 12/10 https://t.co/bxGwkJa2kE,https://twitter.com/dog_rates/status/813172488309972993/photo/1,12,10,Eleanor,1.2,,https://pbs.twimg.com/media/C0j4EESUsAABtMq.jpg,1,doormat,0.954844,False,doormat,0.0261931,True,cocker spaniel,0.00438598,True,1772,8539
364,813157409116065792,2016-12-25 23:00:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Layla. It is her first Christmas. She got to be one of the presents. 12/10 I wish my presents would bark https://t.co/hwhCbhCjnV,"https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1,https://twitter.com/dog_rates/status/813157409116065792/photo/1",12,10,Layla,1.2,,https://pbs.twimg.com/media/C0jqVVOXUAAGJ0G.jpg,2,Siamese cat,0.8439110000000001,False,Siamese cat,0.07056710000000001,True,Cardigan,0.041916,True,2023,7140
365,813142292504645637,2016-12-25 22:00:04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Everybody stop what you're doing and look at this dog with her tiny Santa hat. 13/10 https://t.co/KK4XQK9SPi,"https://twitter.com/dog_rates/status/813142292504645637/photo/1,https://twitter.com/dog_rates/status/813142292504645637/photo/1,https://twitter.com/dog_rates/status/813142292504645637/photo/1",13,10,,1.3,,https://pbs.twimg.com/media/C0jcmOKVQAAd0VR.jpg,3,beagle,0.848735,True,beagle,0.0446025,True,Italian greyhound,0.0186108,True,2197,7827
366,813127251579564032,2016-12-25 21:00:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's an anonymous doggo that appears to be very done with Christmas. 11/10 cheer up pup https://t.co/BzITyGw3JA,"https://twitter.com/dog_rates/status/813127251579564032/photo/1,https://twitter.com/dog_rates/status/813127251579564032/photo/1",11,10,,1.1,doggo,https://pbs.twimg.com/media/C0jO6aBWEAAM28r.jpg,1,Norwegian elkhound,0.432416,True,Norwegian elkhound,0.374223,True,Siberian husky,0.032462599999999994,True,2868,10924
367,813112105746448384,2016-12-25 20:00:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Toby. He's pupset because his hat isn't big enough. Christmas is ruined. 12/10 it'll be ok Toby https://t.co/zfdaGZlweq,https://twitter.com/dog_rates/status/813112105746448384/photo/1,12,10,Toby,1.2,,https://pbs.twimg.com/media/C0jBJZVWQAA2_-X.jpg,1,dingo,0.287369,False,dingo,0.140682,True,basenji,0.0908189,True,2517,9523
368,813096984823349248,2016-12-25 19:00:02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rocky. He got triple-doggo-dared. Stuck af. 11/10 someone help him https://t.co/soNL00XWVu,https://twitter.com/dog_rates/status/813096984823349248/photo/1,11,10,Rocky,1.1,doggo,https://pbs.twimg.com/media/C0izZULWgAAKD-F.jpg,1,Great Dane,0.128056,True,Great Dane,0.117003,True,kelpie,0.08696430000000001,True,3314,9700
369,813081950185472002,2016-12-25 18:00:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Baron. He's officially festive as h*ck. Thinks it's just a fancy scarf. 11/10 would pat head approvingly https://t.co/PjulYEXTvg,"https://twitter.com/dog_rates/status/813081950185472002/photo/1,https://twitter.com/dog_rates/status/813081950185472002/photo/1",11,10,Baron,1.1,,https://pbs.twimg.com/media/C0ilsa1XUAEHK_k.jpg,2,Doberman,0.909951,True,Doberman,0.0426494,True,miniature pinscher,0.0230041,True,2546,9158
370,813066809284972545,2016-12-25 17:00:08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tyr. He is disgusted by holiday traffic. Just trying to get to Christmas brunch on time. 12/10 hurry up pup https://t.co/syuTXARdtN,https://twitter.com/dog_rates/status/813066809284972545/photo/1,12,10,Tyr,1.2,,https://pbs.twimg.com/media/C0iX8OOVEAEIpMC.jpg,1,toy terrier,0.7764,True,toy terrier,0.115034,True,basenji,0.048873,True,1796,7350
